DATE,TIME,TREATED WATER PRODUCTION IN m3/h,REMARKS
2023-09-08,18:00:00,3288.76,No Remarks
2023-09-08,19:00:00,3268.13,No Remarks
2023-09-08,20:00:00,3269.77,No Remarks
2023-09-08,21:00:00,3278.67,No Remarks
2023-09-08,22:00:00,3280.57,No Remarks
2023-09-08,23:00:00,2288.12,No Remarks
2023-09-08,00:00:00,2305.03,No Remarks
2023-09-09,01:00:00,3296.14,No Remarks
2023-09-09,02:00:00,3259.8,No Remarks
2023-09-09,03:00:00,3253.6,No Remarks
2023-09-09,04:00:00,3279.43,No Remarks
2023-09-09,05:00:00,3251.54,No Remarks
2023-09-09,06:00:00,3273.23,No Remarks
2023-09-09,07:00:00,3237.08,No Remarks
2023-09-09,08:00:00,3276.44,No Remarks
2023-09-09,09:00:00,3261.85,No Remarks
2023-09-09,10:00:00,3305.26,No Remarks
2023-09-09,11:00:00,3289.23,No Remarks
2023-09-09,12:00:00,3302.1,No Remarks
2023-09-09,13:00:00,3279.09,No Remarks
2023-09-09,14:00:00,3285.23,No Remarks
2023-09-09,15:00:00,3293.87,No Remarks
2023-09-09,16:00:00,3302.58,No Remarks
2023-09-09,17:00:00,3243.42,No Remarks
2023-09-09,18:00:00,3245.14,No Remarks
2023-09-09,19:00:00,3249.98,No Remarks
2023-09-09,20:00:00,3284.32,No Remarks
2023-09-09,21:00:00,3298.9,No Remarks
2023-09-09,22:00:00,3243.7,No Remarks
2023-09-09,23:00:00,3187.63,No Remarks
2023-09-09,00:00:00,3165.81,No Remarks
2023-09-10,01:00:00,3201.1,No Remarks
2023-09-10,02:00:00,3209.19,No Remarks
2023-09-10,03:00:00,3288.28,No Remarks
2023-09-10,04:00:00,3242.17,No Remarks
2023-09-10,05:00:00,3217.59,No Remarks
2023-09-10,06:00:00,3210.68,No Remarks
2023-09-10,07:00:00,3142.99,No Remarks
2023-09-10,08:00:00,3228.81,No Remarks
2023-09-10,09:00:00,3228.69,No Remarks
2023-09-10,10:00:00,3302.38,No Remarks
2023-09-10,11:00:00,3220.25,No Remarks
2023-09-10,12:00:00,3242.8,No Remarks
2023-09-10,13:00:00,3279.51,No Remarks
2023-09-10,14:00:00,3202.76,No Remarks
2023-09-10,15:00:00,3282.67,No Remarks
2023-09-10,16:00:00,3196.12,No Remarks
2023-09-10,17:00:00,3191.57,No Remarks
2023-09-10,18:00:00,3265.12,No Remarks
2023-09-10,19:00:00,3178.01,No Remarks
2023-09-10,20:00:00,3211.53,No Remarks
2023-09-10,21:00:00,3287.06,No Remarks
2023-09-10,22:00:00,3288.06,No Remarks
2023-09-10,23:00:00,2330.71,No Remarks
2023-09-10,00:00:00,3258.19,No Remarks
2023-09-11,01:00:00,3247.99,No Remarks
2023-09-11,02:00:00,3253.85,No Remarks
2023-09-11,03:00:00,3247.19,No Remarks
2023-09-11,04:00:00,3259.11,No Remarks
2023-09-11,05:00:00,3293.99,No Remarks
2023-09-11,06:00:00,3291.37,No Remarks
2023-09-11,07:00:00,3273.49,No Remarks
2023-09-11,08:00:00,3244.41,No Remarks
2023-09-11,09:00:00,3296.01,No Remarks
2023-09-11,10:00:00,3288.27,No Remarks
2023-09-11,11:00:00,3250.63,No Remarks
2023-09-11,12:00:00,3278.48,No Remarks
2023-09-11,13:00:00,3269.86,No Remarks
2023-09-11,14:00:00,3239.12,No Remarks
2023-09-11,15:00:00,3219.85,No Remarks
2023-09-11,16:00:00,3267.83,No Remarks
2023-09-11,17:00:00,3278.54,No Remarks
2023-09-11,18:00:00,3292.14,No Remarks
2023-09-11,19:00:00,3291.26,No Remarks
2023-09-11,20:00:00,3281.36,No Remarks
2023-09-11,21:00:00,3288.16,No Remarks
2023-09-11,22:00:00,3273.19,No Remarks
2023-09-11,23:00:00,3276.32,No Remarks
2023-09-11,00:00:00,3271.16,No Remarks
2023-09-12,01:00:00,3298.98,No Remarks
2023-09-12,02:00:00,3277.36,No Remarks
2023-09-12,03:00:00,3279.43,No Remarks
2023-09-12,04:00:00,3266.0,No Remarks
2023-09-12,05:00:00,3254.63,No Remarks
2023-09-12,06:00:00,3276.32,No Remarks
2023-09-12,07:00:00,3305.25,No Remarks
2023-09-12,08:00:00,3289.76,No Remarks
2023-09-12,09:00:00,3287.94,No Remarks
2023-09-12,10:00:00,3264.46,No Remarks
2023-09-12,11:00:00,3340.73,No Remarks
2023-09-12,12:00:00,3304.21,No Remarks
2023-09-12,13:00:00,3294.27,No Remarks
2023-09-12,14:00:00,3295.3,No Remarks
2023-09-12,15:00:00,3262.26,No Remarks
2023-09-12,16:00:00,3299.18,No Remarks
2023-09-12,17:00:00,3251.84,No Remarks
2023-09-12,18:00:00,3297.18,No Remarks
2023-09-12,19:00:00,3275.56,No Remarks
2023-09-12,20:00:00,3285.28,No Remarks
2023-09-12,21:00:00,3291.69,No Remarks
2023-09-12,22:00:00,2298.19,No Remarks
2023-09-12,23:00:00,2212.7,No Remarks
2023-09-12,00:00:00,2195.86,No Remarks
2023-09-13,01:00:00,3282.15,No Remarks
2023-09-13,02:00:00,3292.25,No Remarks
2023-09-13,03:00:00,3286.87,No Remarks
2023-09-13,04:00:00,3238.5,No Remarks
2023-09-13,05:00:00,2237.63,No Remarks
2023-09-13,06:00:00,2242.59,No Remarks
2023-09-13,07:00:00,2207.3,No Remarks
2023-09-13,08:00:00,3208.36,No Remarks
2023-09-13,09:00:00,3214.91,No Remarks
2023-09-13,10:00:00,3235.12,No Remarks
2023-09-13,11:00:00,3225.66,No Remarks
2023-09-13,12:00:00,3231.6,No Remarks
2023-09-13,13:00:00,3238.15,No Remarks
2023-09-13,14:00:00,3207.16,No Remarks
2023-09-13,15:00:00,3211.23,No Remarks
2023-09-13,16:00:00,3215.48,No Remarks
2023-09-13,17:00:00,3234.16,No Remarks
2023-09-13,18:00:00,3214.8,No Remarks
2023-09-13,19:00:00,3236.17,No Remarks
2023-09-13,20:00:00,3245.98,No Remarks
2023-09-13,21:00:00,3217.6,No Remarks
2023-09-13,22:00:00,2239.26,No Remarks
2023-09-13,23:00:00,2242.57,No Remarks
2023-09-13,00:00:00,3246.15,No Remarks
2023-09-14,01:00:00,3240.93,No Remarks
2023-09-14,02:00:00,3228.49,No Remarks
2023-09-14,03:00:00,3222.56,No Remarks
2023-09-14,04:00:00,3231.94,No Remarks
2023-09-14,05:00:00,3192.72,No Remarks
2023-09-14,06:00:00,3175.8,No Remarks
2023-09-14,07:00:00,3168.56,No Remarks
2023-09-14,08:00:00,3205.33,No Remarks
2023-09-14,09:00:00,3175.04,No Remarks
2023-09-14,10:00:00,3206.84,No Remarks
2023-09-14,11:00:00,3189.1,No Remarks
2023-09-14,12:00:00,3187.13,No Remarks
2023-09-14,13:00:00,0.0,No Remarks
2023-09-14,14:00:00,0.0,No Remarks
2023-09-14,15:00:00,3232.22,No Remarks
2023-09-14,16:00:00,3266.31,No Remarks
2023-09-14,17:00:00,3295.49,No Remarks
2023-09-14,18:00:00,3289.11,No Remarks
2023-09-14,19:00:00,3291.59,No Remarks
2023-09-14,20:00:00,3280.79,No Remarks
2023-09-14,21:00:00,3265.47,No Remarks
2023-09-14,22:00:00,3291.72,No Remarks
2023-09-14,23:00:00,3228.81,No Remarks
2023-09-14,00:00:00,3257.73,No Remarks
2023-09-15,01:00:00,3292.85,No Remarks
2023-09-15,02:00:00,3249.48,No Remarks
2023-09-15,03:00:00,3248.44,No Remarks
2023-09-15,04:00:00,3283.22,No Remarks
2023-09-15,05:00:00,3245.54,No Remarks
2023-09-15,06:00:00,3258.77,No Remarks
2023-09-15,07:00:00,3276.79,No Remarks
2023-09-15,08:00:00,3295.7,No Remarks
2023-09-15,09:00:00,3228.57,No Remarks
2023-09-15,10:00:00,3266.63,No Remarks
2023-09-15,11:00:00,3242.3,No Remarks
2023-09-15,12:00:00,3254.85,No Remarks
2023-09-15,13:00:00,3268.12,No Remarks
2023-09-15,14:00:00,3309.75,No Remarks
2023-09-15,15:00:00,3232.17,No Remarks
2023-09-15,16:00:00,3272.28,No Remarks
2023-09-15,17:00:00,3321.51,No Remarks
2023-09-15,18:00:00,3288.8,No Remarks
2023-09-15,19:00:00,3262.26,No Remarks
2023-09-15,20:00:00,3304.98,No Remarks
2023-09-15,21:00:00,3301.44,No Remarks
2023-09-15,22:00:00,3310.42,No Remarks
2023-09-15,23:00:00,3302.68,No Remarks
2023-09-15,00:00:00,3309.25,No Remarks
2023-09-16,01:00:00,3287.96,No Remarks
2023-09-16,02:00:00,3301.5,No Remarks
2023-09-16,03:00:00,3280.49,No Remarks
2023-09-16,04:00:00,3320.89,No Remarks
2023-09-16,05:00:00,3285.02,No Remarks
2023-09-16,06:00:00,0.0,Distribution line maintanance
2023-09-16,07:00:00,0.0,Distribution line maintanance
2023-09-16,08:00:00,0.0,Distribution line maintanance
2023-09-16,09:00:00,0.0,Distribution line maintanance
2023-09-16,10:00:00,0.0,Distribution line maintanance
2023-09-16,11:00:00,0.0,Distribution line maintanance
2023-09-16,12:00:00,0.0,Distribution line maintanance
2023-09-16,13:00:00,0.0,Distribution line maintanance
2023-09-16,14:00:00,0.0,Distribution line maintanance
2023-09-16,15:00:00,0.0,Distribution line maintanance
2023-09-16,16:00:00,0.0,Distribution line maintanance
2023-09-16,17:00:00,0.0,Distribution line maintanance
2023-09-16,18:00:00,0.0,Distribution line maintanance
2023-09-16,19:00:00,0.0,Distribution line maintanance
2023-09-16,20:00:00,3258.16,No Remarks
2023-09-16,21:00:00,3275.98,No Remarks
2023-09-16,22:00:00,3260.18,No Remarks
2023-09-16,23:00:00,3228.56,No Remarks
2023-09-16,00:00:00,3217.72,No Remarks
2023-09-17,01:00:00,3211.02,No Remarks
2023-09-17,02:00:00,3242.11,No Remarks
2023-09-17,03:00:00,3233.19,No Remarks
2023-09-17,04:00:00,3266.2,No Remarks
2023-09-17,05:00:00,3220.07,No Remarks
2023-09-17,06:00:00,3257.4,No Remarks
2023-09-17,07:00:00,3242.24,No Remarks
2023-09-17,08:00:00,3231.72,No Remarks
2023-09-17,09:00:00,3253.09,No Remarks
2023-09-17,10:00:00,3259.22,No Remarks
2023-09-17,11:00:00,3210.41,No Remarks
2023-09-17,12:00:00,3245.59,No Remarks
2023-09-17,13:00:00,3249.01,No Remarks
2023-09-17,14:00:00,3291.83,No Remarks
2023-09-17,15:00:00,3260.9,No Remarks
2023-09-17,16:00:00,3231.91,No Remarks
2023-09-17,17:00:00,3217.71,No Remarks
2023-09-17,18:00:00,3207.78,No Remarks
2023-09-17,19:00:00,3198.02,No Remarks
2023-09-17,20:00:00,3220.09,No Remarks
2023-09-17,21:00:00,3242.48,No Remarks
2023-09-17,22:00:00,3290.44,No Remarks
2023-09-17,23:00:00,3262.63,No Remarks
2023-09-17,00:00:00,3236.43,No Remarks
2023-09-18,01:00:00,3267.23,No Remarks
2023-09-18,02:00:00,3260.41,No Remarks
2023-09-18,03:00:00,3252.63,No Remarks
2023-09-18,04:00:00,3266.18,No Remarks
2023-09-18,05:00:00,3237.01,No Remarks
2023-09-18,06:00:00,3238.05,No Remarks
2023-09-18,07:00:00,3248.83,No Remarks
2023-09-18,08:00:00,3261.41,No Remarks
2023-09-18,09:00:00,3247.38,No Remarks
2023-09-18,10:00:00,3262.9,No Remarks
2023-09-18,11:00:00,3271.16,No Remarks
2023-09-18,12:00:00,3200.92,No Remarks
2023-09-18,13:00:00,3250.03,No Remarks
2023-09-18,14:00:00,3303.62,No Remarks
2023-09-18,15:00:00,3266.74,No Remarks
2023-09-18,16:00:00,3294.89,No Remarks
2023-09-18,17:00:00,3277.03,No Remarks
2023-09-18,18:00:00,3247.04,No Remarks
2023-09-18,19:00:00,3292.21,No Remarks
2023-09-18,20:00:00,3250.37,No Remarks
2023-09-18,21:00:00,3244.02,No Remarks
2023-09-18,22:00:00,3251.54,No Remarks
2023-09-18,23:00:00,2269.67,No Remarks
2023-09-18,00:00:00,3278.35,No Remarks
2023-09-19,01:00:00,3285.33,No Remarks
2023-09-19,02:00:00,3239.82,No Remarks
2023-09-19,03:00:00,3251.55,No Remarks
2023-09-19,04:00:00,3275.21,No Remarks
2023-09-19,05:00:00,3284.46,No Remarks
2023-09-19,06:00:00,3327.97,No Remarks
2023-09-19,07:00:00,3310.51,No Remarks
2023-09-19,08:00:00,3309.38,No Remarks
2023-09-19,09:00:00,3310.21,No Remarks
2023-09-19,10:00:00,3297.06,No Remarks
2023-09-19,11:00:00,3265.77,No Remarks
2023-09-19,12:00:00,3289.21,No Remarks
2023-09-19,13:00:00,3302.76,No Remarks
2023-09-19,14:00:00,3311.69,No Remarks
2023-09-19,15:00:00,3349.13,No Remarks
2023-09-19,16:00:00,3334.62,No Remarks
2023-09-19,17:00:00,3345.03,No Remarks
2023-09-19,18:00:00,3302.48,No Remarks
2023-09-19,19:00:00,3305.66,No Remarks
2023-09-19,20:00:00,2324.06,No Remarks
2023-09-19,21:00:00,2346.39,No Remarks
2023-09-19,22:00:00,2337.55,No Remarks
2023-09-19,23:00:00,3306.34,No Remarks
2023-09-19,00:00:00,3285.99,No Remarks
2023-09-20,01:00:00,3301.51,No Remarks
2023-09-20,02:00:00,3287.19,No Remarks
2023-09-20,03:00:00,3320.76,No Remarks
2023-09-20,04:00:00,3261.08,No Remarks
2023-09-20,05:00:00,3280.42,No Remarks
2023-09-20,06:00:00,2292.87,No Remarks
2023-09-20,07:00:00,2299.8,No Remarks
2023-09-20,08:00:00,2309.6,No Remarks
2023-09-20,09:00:00,3386.08,No Remarks
2023-09-20,10:00:00,3285.99,No Remarks
2023-09-20,11:00:00,3254.12,No Remarks
2023-09-20,12:00:00,3262.96,No Remarks
2023-09-20,13:00:00,3268.11,No Remarks
2023-09-20,14:00:00,3292.77,No Remarks
2023-09-20,15:00:00,3295.18,No Remarks
2023-09-20,16:00:00,3239.01,No Remarks
2023-09-20,17:00:00,3265.02,No Remarks
2023-09-20,18:00:00,3267.02,No Remarks
2023-09-20,19:00:00,3245.63,No Remarks
2023-09-20,20:00:00,3266.2,No Remarks
2023-09-20,21:00:00,3265.03,No Remarks
2023-09-20,22:00:00,3237.6,No Remarks
2023-09-20,23:00:00,2337.59,No Remarks
2023-09-20,00:00:00,2321.41,No Remarks
2023-09-21,01:00:00,3304.31,No Remarks
2023-09-21,02:00:00,3305.04,No Remarks
2023-09-21,03:00:00,3311.5,No Remarks
2023-09-21,04:00:00,3279.69,No Remarks
2023-09-21,05:00:00,3299.06,No Remarks
2023-09-21,06:00:00,3326.47,No Remarks
2023-09-21,07:00:00,3301.12,No Remarks
2023-09-21,08:00:00,3295.63,No Remarks
2023-09-21,09:00:00,3312.8,No Remarks
2023-09-21,10:00:00,3280.38,No Remarks
2023-09-21,11:00:00,3322.01,No Remarks
2023-09-21,12:00:00,3288.85,No Remarks
2023-09-21,13:00:00,3311.7,No Remarks
2023-09-21,14:00:00,3302.51,No Remarks
2023-09-21,15:00:00,3323.67,No Remarks
2023-09-21,16:00:00,3315.37,No Remarks
2023-09-21,17:00:00,3321.93,No Remarks
2023-09-21,18:00:00,3313.64,No Remarks
2023-09-21,19:00:00,3322.44,No Remarks
2023-09-21,20:00:00,3322.12,No Remarks
2023-09-21,21:00:00,3337.49,No Remarks
2023-09-21,22:00:00,3313.64,No Remarks
2023-09-21,23:00:00,3315.52,No Remarks
2023-09-21,00:00:00,3335.0,No Remarks
2023-09-22,01:00:00,3346.88,No Remarks
2023-09-22,02:00:00,3321.34,No Remarks
2023-09-22,03:00:00,3305.57,No Remarks
2023-09-22,04:00:00,3340.03,No Remarks
2023-09-22,05:00:00,3321.67,No Remarks
2023-09-22,06:00:00,3350.63,No Remarks
2023-09-22,07:00:00,3341.76,No Remarks
2023-09-22,08:00:00,3325.25,No Remarks
2023-09-22,09:00:00,3263.57,No Remarks
2023-09-22,10:00:00,3256.71,No Remarks
2023-09-22,11:00:00,3278.39,No Remarks
2023-09-22,12:00:00,3242.24,No Remarks
2023-09-22,13:00:00,3240.76,No Remarks
2023-09-22,14:00:00,3226.75,No Remarks
2023-09-22,15:00:00,3261.87,No Remarks
2023-09-22,16:00:00,3257.73,No Remarks
2023-09-22,17:00:00,3282.53,No Remarks
2023-09-22,18:00:00,3284.38,No Remarks
2023-09-22,19:00:00,3222.33,No Remarks
2023-09-22,20:00:00,3267.76,No Remarks
2023-09-22,21:00:00,3259.75,No Remarks
2023-09-22,22:00:00,2289.37,No Remarks
2023-09-22,23:00:00,3261.73,No Remarks
2023-09-22,00:00:00,3267.82,No Remarks
2023-09-23,01:00:00,3253.6,No Remarks
2023-09-23,02:00:00,3250.05,No Remarks
2023-09-23,03:00:00,3232.95,No Remarks
2023-09-23,04:00:00,3243.27,No Remarks
2023-09-23,05:00:00,3236.04,No Remarks
2023-09-23,06:00:00,3242.24,No Remarks
2023-09-23,07:00:00,3271.16,No Remarks
2023-09-23,08:00:00,3245.34,No Remarks
2023-09-23,09:00:00,3296.84,No Remarks
2023-09-23,10:00:00,3251.91,No Remarks
2023-09-23,11:00:00,3277.36,No Remarks
2023-09-23,12:00:00,3314.77,No Remarks
2023-09-23,13:00:00,3290.09,No Remarks
2023-09-23,14:00:00,3301.79,No Remarks
2023-09-23,15:00:00,3265.28,No Remarks
2023-09-23,16:00:00,3291.87,No Remarks
2023-09-23,17:00:00,3288.1,No Remarks
2023-09-23,18:00:00,3277.8,No Remarks
2023-09-23,19:00:00,3250.96,No Remarks
2023-09-23,20:00:00,3234.05,No Remarks
2023-09-23,21:00:00,3304.09,No Remarks
2023-09-23,22:00:00,3306.34,No Remarks
2023-09-23,23:00:00,2338.54,No Remarks
2023-09-23,00:00:00,2338.54,No Remarks
2023-09-24,01:00:00,3183.76,No Remarks
2023-09-24,02:00:00,3193.31,No Remarks
2023-09-24,03:00:00,3204.79,No Remarks
2023-09-24,04:00:00,3217.45,No Remarks
2023-09-24,05:00:00,3229.0,No Remarks
2023-09-24,06:00:00,3210.86,No Remarks
2023-09-24,07:00:00,3230.28,No Remarks
2023-09-24,08:00:00,3209.19,No Remarks
2023-09-24,09:00:00,3272.4,No Remarks
2023-09-24,10:00:00,3277.13,No Remarks
2023-09-24,11:00:00,3271.64,No Remarks
2023-09-24,12:00:00,2280.53,No Remarks
2023-09-24,13:00:00,2288.35,No Remarks
2023-09-24,14:00:00,2282.52,No Remarks
2023-09-24,15:00:00,2285.5,No Remarks
2023-09-24,16:00:00,3223.01,No Remarks
2023-09-24,17:00:00,3236.4,No Remarks
2023-09-24,18:00:00,3209.19,No Remarks
2023-09-24,19:00:00,3229.28,No Remarks
2023-09-24,20:00:00,3218.19,No Remarks
2023-09-24,21:00:00,3239.51,No Remarks
2023-09-24,22:00:00,3228.56,No Remarks
2023-09-24,23:00:00,3233.83,No Remarks
2023-09-24,00:00:00,3245.85,No Remarks
2023-09-25,01:00:00,2288.06,No Remarks
2023-09-25,02:00:00,2278.62,No Remarks
2023-09-25,03:00:00,2281.59,No Remarks
2023-09-25,04:00:00,2285.68,No Remarks
2023-09-25,05:00:00,3276.16,No Remarks
2023-09-25,06:00:00,3258.7,No Remarks
2023-09-25,07:00:00,3310.66,No Remarks
2023-09-25,08:00:00,3347.87,No Remarks
2023-09-25,09:00:00,3316.98,No Remarks
2023-09-25,10:00:00,3352.37,No Remarks
2023-09-25,11:00:00,0.0,No Remarks
2023-09-25,12:00:00,0.0,No Remarks
2023-09-25,13:00:00,0.0,No Remarks
2023-09-25,14:00:00,0.0,No Remarks
2023-09-25,15:00:00,2273.8,No Remarks
2023-09-25,16:00:00,3214.35,No Remarks
2023-09-25,17:00:00,3245.66,No Remarks
2023-09-25,18:00:00,3266.11,No Remarks
2023-09-25,19:00:00,3230.12,No Remarks
2023-09-25,20:00:00,3287.86,No Remarks
2023-09-25,21:00:00,3291.63,No Remarks
2023-09-25,22:00:00,3293.18,No Remarks
2023-09-25,23:00:00,3286.09,No Remarks
2023-09-25,00:00:00,3280.33,No Remarks
2023-09-26,01:00:00,3287.76,No Remarks
2023-09-26,02:00:00,3292.21,No Remarks
2023-09-26,03:00:00,3229.72,No Remarks
2023-09-26,04:00:00,3295.81,No Remarks
2023-09-26,05:00:00,3283.21,No Remarks
2023-09-26,06:00:00,3289.72,No Remarks
2023-09-26,07:00:00,3238.69,No Remarks
2023-09-26,08:00:00,3294.07,No Remarks
2023-09-26,09:00:00,3280.31,No Remarks
2023-09-26,10:00:00,3283.23,No Remarks
2023-09-26,11:00:00,0.0,No Remarks
2023-09-26,12:00:00,0.0,No Remarks
2023-09-26,13:00:00,3187.5,No Remarks
2023-09-26,14:00:00,3187.42,No Remarks
2023-09-26,15:00:00,3222.26,No Remarks
2023-09-26,16:00:00,3231.41,No Remarks
2023-09-26,17:00:00,3206.49,No Remarks
2023-09-26,18:00:00,3177.64,No Remarks
2023-09-26,19:00:00,3220.04,No Remarks
2023-09-26,20:00:00,3180.42,No Remarks
2023-09-26,21:00:00,3180.42,No Remarks
2023-09-26,22:00:00,3190.54,No Remarks
2023-09-26,23:00:00,3223.65,No Remarks
2023-09-26,00:00:00,3227.78,No Remarks
2023-09-27,01:00:00,3194.73,No Remarks
2023-09-27,02:00:00,2234.8,No Remarks
2023-09-27,03:00:00,2227.47,No Remarks
2023-09-27,04:00:00,2201.98,No Remarks
2023-09-27,05:00:00,2225.44,No Remarks
2023-09-27,06:00:00,2231.25,No Remarks
2023-09-27,07:00:00,3205.19,No Remarks
2023-09-27,08:00:00,3212.28,No Remarks
2023-09-27,09:00:00,3197.85,No Remarks
2023-09-27,10:00:00,3192.86,No Remarks
2023-09-27,11:00:00,3233.69,No Remarks
2023-09-27,12:00:00,3214.8,No Remarks
2023-09-27,13:00:00,3159.65,No Remarks
2023-09-27,14:00:00,3168.54,No Remarks
2023-09-27,15:00:00,3170.09,No Remarks
2023-09-27,16:00:00,3185.66,No Remarks
2023-09-27,17:00:00,3150.62,No Remarks
2023-09-27,18:00:00,3169.19,No Remarks
2023-09-27,19:00:00,3152.94,No Remarks
2023-09-27,20:00:00,3162.75,No Remarks
2023-09-27,21:00:00,3141.25,No Remarks
2023-09-27,22:00:00,3181.4,No Remarks
2023-09-27,23:00:00,3151.81,No Remarks
2023-09-27,00:00:00,3172.86,No Remarks
2023-09-28,01:00:00,31204.67,No Remarks
2023-09-28,02:00:00,3167.94,No Remarks
2023-09-28,03:00:00,3160.09,No Remarks
2023-09-28,04:00:00,3156.31,No Remarks
2023-09-28,05:00:00,3118.94,No Remarks
2023-09-28,06:00:00,3122.02,No Remarks
2023-09-28,07:00:00,3120.36,No Remarks
2023-09-28,08:00:00,3143.08,No Remarks
2023-09-28,09:00:00,3127.59,No Remarks
2023-09-28,10:00:00,3101.77,No Remarks
2023-09-28,11:00:00,3113.97,No Remarks
2023-09-28,12:00:00,3074.91,No Remarks
2023-09-28,13:00:00,3105.61,No Remarks
2023-09-28,14:00:00,3130.04,No Remarks
2023-09-28,15:00:00,3119.33,No Remarks
2023-09-28,16:00:00,3108.76,No Remarks
2023-09-28,17:00:00,2191.6,No Remarks
2023-09-28,18:00:00,2184.57,No Remarks
2023-09-28,19:00:00,2213.47,No Remarks
2023-09-28,20:00:00,2191.83,No Remarks
2023-09-28,21:00:00,2181.58,No Remarks
2023-09-28,22:00:00,2186.71,No Remarks
2023-09-28,23:00:00,3180.21,No Remarks
2023-09-28,00:00:00,3170.66,No Remarks
2023-09-29,01:00:00,3207.42,No Remarks
2023-09-29,02:00:00,3213.32,No Remarks
2023-09-29,03:00:00,3212.28,No Remarks
2023-09-29,04:00:00,3191.63,No Remarks
2023-09-29,05:00:00,3213.32,No Remarks
2023-09-29,06:00:00,3225.72,No Remarks
2023-09-29,07:00:00,3166.84,No Remarks
2023-09-29,08:00:00,3202.99,No Remarks
2023-09-29,09:00:00,3210.87,No Remarks
2023-09-29,10:00:00,3172.69,No Remarks
2023-09-29,11:00:00,3177.27,No Remarks
2023-09-29,12:00:00,3169.01,No Remarks
2023-09-29,13:00:00,3202.43,No Remarks
2023-09-29,14:00:00,3211.03,No Remarks
2023-09-29,15:00:00,3218.39,No Remarks
2023-09-29,16:00:00,3131.18,No Remarks
2023-09-29,17:00:00,3210.72,No Remarks
2023-09-29,18:00:00,3215.01,No Remarks
2023-09-29,19:00:00,2239.26,No Remarks
2023-09-29,20:00:00,2254.65,No Remarks
2023-09-29,21:00:00,2230.37,No Remarks
2023-09-29,22:00:00,2222.05,No Remarks
2023-09-29,23:00:00,2224.33,No Remarks
2023-09-29,00:00:00,2213.77,No Remarks
2023-09-30,01:00:00,2227.56,No Remarks
2023-09-30,02:00:00,2225.67,No Remarks
2023-09-30,03:00:00,2219.04,No Remarks
2023-09-30,04:00:00,2208.2,No Remarks
2023-09-30,05:00:00,2240.24,No Remarks
2023-09-30,06:00:00,2238.5,No Remarks
2023-09-30,07:00:00,2237.53,No Remarks
2023-09-30,08:00:00,3206.3,No Remarks
2023-09-30,09:00:00,0.0,No Remarks
2023-09-30,10:00:00,3154.69,No Remarks
2023-09-30,11:00:00,3132.76,No Remarks
2023-09-30,12:00:00,3137.16,No Remarks
2023-09-30,13:00:00,3191.66,No Remarks
2023-09-30,14:00:00,3155.43,No Remarks
2023-09-30,15:00:00,3151.0,No Remarks
2023-09-30,16:00:00,3155.48,No Remarks
2023-09-30,17:00:00,3153.41,No Remarks
2023-09-30,18:00:00,3166.11,No Remarks
2023-09-30,19:00:00,3200.92,No Remarks
2023-09-30,20:00:00,3190.23,No Remarks
2023-09-30,21:00:00,3177.55,No Remarks
2023-09-30,22:00:00,3187.17,No Remarks
2023-09-30,23:00:00,3180.33,No Remarks
2023-09-30,00:00:00,3195.4,No Remarks
2023-10-01,01:00:00,3189.53,No Remarks
2023-10-01,02:00:00,3204.03,No Remarks
2023-10-01,03:00:00,3232.95,No Remarks
2023-10-01,04:00:00,3226.75,No Remarks
2023-10-01,05:00:00,3187.5,No Remarks
